Painting Name,Origin,Image Address,Artistic Location,Creation Date,Hue,Saturation,Brightness,Yellowness,Color Diversity
Le Moulin de la Galette,"Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0227.jpg,Paris,1886,42.386482868525896,60.03071235059761,157.01036812749004,142.01715697211156,1
Le Moulin de la Galette,"Paris: Summer, 1886",http://www.vggallery.com/painting/f_0274.jpg,Paris,1886,56.64724126344086,68.21448588709677,180.09312836021505,145.2160315860215,1
Le Moulin de la Galette,"Paris: March, 1887",http://www.vggallery.com/painting/f_0348a.jpg,Paris,1887,63.87368047655743,125.74082602473304,184.60322556970385,165.16849228774478,2
Les Alyscamps,"Arles: late October, 1888",http://www.vggallery.com/painting/f_0568.jpg,Arles,1888,46.312815656565654,152.74773967352093,138.66738816738817,162.66378630050505,2
Les Alyscamps,"Arles: November, 1888",http://www.vggallery.com/painting/f_0487.jpg,Arles,1888,38.54013710474308,114.67133769762846,153.0563364624506,156.96032299901185,4
Les Alyscamps,"Arles: November, 1888",http://www.vggallery.com/painting/f_0569.jpg,Arles,1888,29.926025405273766,170.69515083278333,142.89567531509527,167.10461057364813,1
Les Alyscamps: Falling Autumn Leaves,"Arles: November, 1888",http://www.vggallery.com/painting/f_0486.jpg,Arles,1888,44.91241308793456,142.65030334014997,161.57905930470346,162.8002079072938,4
Les Peiroulets Ravine,"Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0661.jpg,Saint-Remy,1889,73.32659604519775,62.34918079096045,143.55441031073445,140.18853107344634,1
Les Peiroulets Ravine,"Saint-Remy: October, 1889",http://www.vggallery.com/painting/f_0645.jpg,Saint-Remy,1889,49.10050634401955,132.0013571197268,129.99083281815774,156.31909093585327,2
Les Peiroulets Ravine,"Saint-Remy: October, 1889",http://www.vggallery.com/painting/f_0662.jpg,Saint-Remy,1889,72.08284141867101,82.76943334692214,145.3232898491643,142.98810028536485,1
Lilacs,"Paris: Summer, 1887",http://www.vggallery.com/painting/f_0286b.jpg,Paris,1887,19.715135947876206,177.31009898508958,142.56170279413607,162.377032953264,2
Lilacs,"Saint-Remy: May, 1889",http://www.vggallery.com/painting/f_0579.jpg,Saint-Remy,1889,79.4368119266055,65.93303980996068,140.32416857798165,138.45077817824378,2
"Little Stream, The","Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0740.jpg,Auvers-sur-Oise,1890,74.27457803275962,108.97458219007234,113.17416230148832,142.14302818658018,1
"Lovers: The Poet's Garden IV, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0485.jpg,Arles,1888,70.99428191489362,25.287287952846462,113.62801538240367,132.20737133410006,1
Lying Cow,"The Hague: August, 1883",http://www.vggallery.com/painting/f_0001b.jpg,The Hague,1883,47.92849857262703,77.25505917713306,104.10318427898049,144.5053715092734,1
Lying Cow,"The Hague: August, 1883",http://www.vggallery.com/painting/f_0001c.jpg,The Hague,1883,57.16235500610501,17.174498244810746,90.2563959478022,129.13247386294262,1
"Man is at Sea (after Demont-Breton), The","Saint-Remy: October, 1889",http://www.vggallery.com/painting/f_0644.jpg,Saint-Remy,1889,84.77332221713638,85.93767845855402,122.88623335295016,137.08368207676716,7
Man Stooping with Stick or Spade,"The Hague: August, 1882?",http://www.vggallery.com/painting/f_0012.jpg,The Hague,1882,29.60038740920097,153.53533292978207,118.95866828087168,158.73034503631962,1
Marguerite Gachet at the Piano,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0772.jpg,Auvers-sur-Oise,1890,43.57636425600579,83.81313900596753,161.59782442376442,149.0471908080513,2
Marguerite Gachet in the Garden,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0756.jpg,Auvers-sur-Oise,1890,57.83800184829909,89.07603762107529,150.146682420102,149.48082682139346,3
Marshy Landscape,"The Hague: August, 1883",http://www.vggallery.com/painting/jh_0394.jpg,The Hague,1883,20.126088682115846,128.92495535025247,118.00000734975268,150.22410865874363,2
Meadow in the Garden of Saint-Paul Hospital,"Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0672.jpg,Saint-Remy,1890,57.524379345670134,115.80280738464221,140.60778351751347,158.10699339567122,2
"Meadow in the Mountains: Le Mas de Saint-Paul, A","Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0721.jpg,Saint-Remy,1889,50.20678620050728,97.27012614322595,150.4935092446659,154.32802322888244,1
Memory of the Garden at Etten,"Arles: November, 1888",http://www.vggallery.com/painting/f_0496.jpg,Arles,1888,95.84646967741935,92.24182838709677,118.83329677419354,137.0008658064516,3
Montmartre,"Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0272.jpg,Paris,1886,110.31578166226913,33.386153254177664,166.77773197009674,127.98321789797713,1
Montmartre Path with Sunflowers,"Paris: June, 1887",http://www.vggallery.com/painting/f_0264a.jpg,Paris,1887,38.961587917437804,55.9822433310292,199.25539798277106,147.04520555072432,1
"Montmartre: Quarry, the Mills","Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0229.jpg,Paris,1886,40.25813304478333,98.9516464773363,137.55159512521664,152.4454123911442,1
"Hill of Montmartre with Quarry, The","Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0230.jpg,Paris,1886,37.9468949100329,112.3947095402672,162.06102295799838,159.23206227365017,1
Morning: Peasant Couple Going to Work (after Millet),"Saint-Remy: January, 1890",http://www.vggallery.com/painting/f_0684.jpg,Saint-Remy,1890,31.946333774422044,114.51970498949171,148.4705962481513,152.56464155055656,1
Mother Roulin with Her Baby,"Arles: November-December, 1888",http://www.vggallery.com/painting/f_0490.jpg,Arles,1888,59.87395404877643,117.32324566870248,120.37556608085089,153.52275125680336,1
Mother Roulin with Her Baby,"Arles: November-December, 1888",http://www.vggallery.com/painting/f_0491.jpg,Arles,1888,48.17244834307992,128.35909161793373,192.84648343079922,166.92501754385964,2
Mountainous Landscape Behind Saint-Paul Hospital,"Saint-Remy: early June, 1889",http://www.vggallery.com/painting/f_0611.jpg,Saint-Remy,1889,92.32089030841401,68.87627098256901,176.14412104181542,135.7135800952549,1
Mountains at Saint-Remy with Dark Cottage,"Saint-Remy: July, 1889",http://www.vggallery.com/painting/f_0622.jpg,Saint-Remy,1889,46.130562923666375,72.51649572649572,163.65784851164162,143.10175066312996,1
"Mulberry Tree, The","Saint-Remy: October, 1889",http://www.vggallery.com/painting/f_0637.jpg,Saint-Remy,1889,63.691589585474475,98.02030340013704,142.81359198355602,141.74467390373417,1
"Night Cafe in the Place Lamartine in Arles, The","Arles: September, 1888",http://www.vggallery.com/painting/f_0463.jpg,Arles,1888,35.39191191983122,129.69013361462729,118.95939082278481,154.4632612517581,2
Noon: Rest from Work (after Millet),"Saint-Remy: January, 1890",http://www.vggallery.com/painting/f_0686.jpg,Saint-Remy,1890,61.480702882245794,129.1094798028501,161.80579663559413,147.70059198542805,3
"Novel Reader, The",Arles: c. 16 November 1888,http://www.vggallery.com/painting/f_0497.jpg,Arles,1888,87.64470044734108,103.94880213084605,121.57272585358238,152.69068340252403,2
"Nude Study of a Little Girl, Seated","Paris: Spring, 1886",http://www.vggallery.com/painting/f_0215.jpg,Paris,1886,22.695685757960128,186.25372936113007,59.10688034605002,144.0196441929294,2
Nude Woman on a Bed,Paris: early 1887,http://www.vggallery.com/painting/f_0330.jpg,Paris,1887,45.205536082474225,42.56315463917526,204.87877663230242,137.2583298969072,1
Nude Woman Reclining,Paris: early 1887,http://www.vggallery.com/painting/f_0329.jpg,Paris,1887,38.581445331755894,138.85191264911762,184.46122941930395,171.99863945578232,1
"Nude Woman Reclining, Seen from the Back",Paris: early 1887,http://www.vggallery.com/painting/f_0328.jpg,Paris,1887,25.409110293556026,86.33659648140133,164.5183377039998,146.36782340810143,1
"Old Cemetery Tower at Nuenen in the Snow, The","Nuenen: January, 1885",http://www.vggallery.com/painting/f_0087.jpg,Nuenen,1885,37.330670454545455,57.949083333333334,213.27248863636365,148.2466212121212,1
"Old Church Tower at Nuenen, The","Nuenen: May, 1884",http://www.vggallery.com/painting/f_0088.jpg,Nuenen,1884,49.29582716780112,32.210414323764425,177.3366913287955,136.29895531222255,1
Old Church Tower at Nuenen ('The Peasants' Churchyard'),Nuenen: late May-early June 1885,http://www.vggallery.com/painting/f_0084.jpg,Nuenen,1885,47.906680089485455,79.64240715883669,82.83477852348993,137.34169351230426,1
Old Man in Sorrow (On the Threshold of Eternity),"Saint-Remy: April-May, 1890",http://www.vggallery.com/painting/f_0702.jpg,Saint-Remy,1890,58.90376647834275,97.39326812266351,138.41162548837733,141.72379627287293,1
"Old Mill, The","Arles: September, 1888",http://www.vggallery.com/painting/f_0550.jpg,Arles,1888,53.13162033898305,79.36804745762711,175.79616610169492,144.9435593220339,1
"Old Station at Eindhoven, The","Nuenen: January, 1885",http://www.vggallery.com/painting/f_0067a.jpg,Nuenen,1885,48.45700258397933,74.45644149132521,116.09035806570691,143.32180140273164,1
"Old Tower at Nuenen with a Ploughman, The","Nuenen: February, 1884",http://www.vggallery.com/painting/f_0034.jpg,Nuenen,1884,41.51932647957068,53.75029849058026,146.56904872623073,137.08629205575176,2
"Old Tower in the Fields, The","Nuenen: July, 1884",http://www.vggallery.com/painting/f_0040.jpg,Nuenen,1884,42.900510471204186,67.91832984293194,92.66793979057591,141.44376439790577,1
"Old Tower of Nuenen with People Walking, The","Nuenen: May, 1884",http://www.vggallery.com/painting/f_0184.jpg,Nuenen,1884,55.52972336894235,10.305240926217664,150.11573887745362,130.44612076400307,1
"Old Woman of Arles, An","Arles: February, 1888",http://www.vggallery.com/painting/f_0390.jpg,Arles,1888,87.57495284522608,67.15894811646565,174.69722982307,141.0640873226715,1
Olive Grove,"Saint-Remy: June, 1889",http://www.vggallery.com/painting/f_0715.jpg,Saint-Remy,1889,91.93328303726742,56.11833851668336,170.73264456275368,133.25877984818933,4
Olive Grove,"Saint-Remy: mid-June, 1889",http://www.vggallery.com/painting/f_0585.jpg,Saint-Remy,1889,98.84080965684466,63.67553436824627,144.15983606557376,128.22252385219545,1
Olive Grove,"Saint-Remy: November-December, 1889",http://www.vggallery.com/painting/f_0707.jpg,Saint-Remy,1889,55.178271255697,98.42074807480748,143.33613704227565,146.46590601917333,4
Olive Grove with Picking Figures,"Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0587.jpg,Saint-Remy,1889,41.804735257357116,103.80080104533576,160.172628110442,160.44668503579138,1
Olive Grove: Bright Blue Sky,"Saint-Remy: June, 1889",http://www.vggallery.com/painting/f_0709.jpg,Saint-Remy,1889,85.02881426202322,94.80185382610756,107.4019012082445,134.70270966595592,3
Olive Grove: Orange Sky,"Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0586.jpg,Saint-Remy,1889,55.36831600831601,93.78617117117118,140.41278586278585,147.52467775467775,2
Olive Grove: Pale Blue Sky,"Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0708.jpg,Saint-Remy,1889,60.98920008718396,59.02636224934612,152.5238157512351,140.3279896832316,1
Olive Picking,"Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0654.jpg,Saint-Remy,1889,41.66002024291498,100.21177027556485,162.43829828914718,152.31683753428234,1
Olive Picking,"Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0655.jpg,Saint-Remy,1889,34.61320629609605,174.26459857117112,166.00129893534907,173.95070846382194,1
Olive Picking,"Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0656.jpg,Saint-Remy,1889,37.10237256371814,108.50414167916043,159.93245127436282,156.7546251874063,1
Olive Trees,"Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0711.jpg,Saint-Remy,1889,82.01842325637038,69.23969199256534,147.78242817001683,137.49109912202124,1
Olive Trees against a Slope of a Hill,"Saint-Remy: November-December, 1889",http://www.vggallery.com/painting/f_0716.jpg,Saint-Remy,1889,33.86635149647476,152.48421814446468,59.533366017649534,140.15321707055142,1
Olive Trees with the Alpilles in the Background,"Saint-Remy: June, 1889",http://www.vggallery.com/painting/f_0712.jpg,Saint-Remy,1889,83.3312553423527,80.18269814601939,153.63184189583518,137.55419872078286,4
Olive Trees with Yellow Sky and Sun,"Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0710.jpg,Saint-Remy,1889,32.58175448800994,127.04222562990773,165.497863733707,160.6993231631547,1
Olive Trees: Bright Blue Sky,"Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0714.jpg,Saint-Remy,1889,58.967454010301694,100.70085356880058,175.4099595290655,153.41047461368655,1
On the Outskirts of Paris,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0351.jpg,Paris,1887,82.98296589686632,47.14214412450927,204.6690417312824,132.96408762591335,2
Orchard in Blossom,"Arles: April, 1888",http://www.vggallery.com/painting/f_0511.jpg,Arles,1888,44.32210507246377,116.4286231884058,154.1025471014493,159.16547463768117,1
Orchard in Blossom,"Arles: April, 1888",http://www.vggallery.com/painting/f_0406.jpg,Arles,1888,74.6360273590173,94.99869137353434,177.39912409268564,145.1415061418202,5
Orchard in Blossom,"Arles: March-April, 1888",http://www.vggallery.com/painting/f_0552.jpg,Arles,1888,44.41236611183747,111.18084644976365,160.83598071507592,157.51528085084985,1
Orchard in Blossom with View of Arles,"Arles: April, 1889",http://www.vggallery.com/painting/f_0516.jpg,Arles,1889,107.06390988576547,38.917574200617445,126.61385324972423,128.73044205725793,1
Orchard in Blossom (Plum Trees),"Arles: April, 1888",http://www.vggallery.com/painting/f_0553.jpg,Arles,1888,70.04334956890742,69.46330877482958,166.0906847661081,145.72910036163717,1
"Orchard in Blossom, Bordered by Cypresses","Arles: April, 1888",http://www.vggallery.com/painting/f_0554.jpg,Arles,1888,67.55051037100046,92.75275469475888,167.75183537263626,145.48851992409868,2
"Orchard in Blossom, Bordered by Cypresses","Arles: April, 1888",http://www.vggallery.com/painting/f_0513.jpg,Arles,1888,69.08140762463343,81.80284783317042,182.85540241120887,144.5434799608993,6
Orchard with Blossoming Apricot Trees,"Arles: March, 1888",http://www.vggallery.com/painting/f_0555.jpg,Arles,1888,59.35226362179487,82.65199157361455,151.06517847911496,148.3790064102564,1
Orchard with Peach Trees in Blossom,"Arles: April, 1888",http://www.vggallery.com/painting/f_0551.jpg,Arles,1888,52.969499314128946,61.83056241426612,176.16111796982167,142.49561385459535,5
Outskirts of Paris,"Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0264.jpg,Paris,1886,100.93882357663061,60.35498489425982,173.29706313761548,135.9861530715005,1
Outskirts of Paris: Road with Peasant Shouldering a Spade,"Paris: June-July, 1887",http://www.vggallery.com/painting/f_0361.jpg,Paris,1887,67.65587224346348,122.17228594600857,159.00635306839686,153.6963580890588,1
"Painter on His Way to Work, The","Arles: July, 1888",http://www.vggallery.com/painting/f_0448.jpg,Arles,1888,66.91540154015402,70.38426842684268,126.2879449235246,138.87695092089854,1
"Pair of Leather Clogs, A","Arles: March, 1888",http://www.vggallery.com/painting/f_0607.jpg,Arles,1888,41.89259308159493,114.57556377079483,137.7285555848957,152.04520992870346,1
"Pair of Shoes, A","Arles: August, 1888",http://www.vggallery.com/painting/f_0461.jpg,Arles,1888,38.61459585064644,99.88908514427183,158.03392885581502,153.69238537157418,1
"Pair of Shoes, A",Paris: first half 1886,http://www.vggallery.com/painting/f_0331.jpg,Paris,1886,21.6749789557502,181.56712319417585,89.31276987828461,151.95655556819474,1
"Pair of Shoes, A",Paris: second half 1886,http://www.vggallery.com/painting/f_0255.jpg,Paris,1886,32.946019013666074,87.32634432560903,94.05666963755199,143.4088413547237,1
"Pair of Shoes, A",Paris: early 1887,http://www.vggallery.com/painting/f_0333.jpg,Paris,1887,76.18040892193308,125.18090015932023,82.18968135953266,133.086048858205,4
"Pair of Shoes, A","Paris: Spring, 1887",http://www.vggallery.com/painting/f_0332a.jpg,Paris,1887,40.700878787878786,81.18266098484848,55.05535984848485,138.25020643939393,1
"Park at Arles with the Entrance Seen through the Trees, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0471.jpg,Arles,1888,122.99644750270205,37.59068772041631,108.5672067897912,126.50031649521382,1
Park at Asnieres in Spring (on loan from a private collection),"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0362.jpg,Paris,1887,48.915016176122464,126.67123411978221,126.51962834372287,157.82435492779925,3
"Parsonage at Nuenen by Moonlight, The","Nuenen: November, 1885",http://www.vggallery.com/painting/f_0183.jpg,Nuenen,1885,38.44158938319115,65.19392440396065,97.8248011825817,139.11028895623951,2
"Parsonage Garden at Nuenen in the Snow, The","Nuenen: January, 1885",http://www.vggallery.com/painting/f_0067.jpg,Nuenen,1885,32.57930415607272,107.00962063532366,162.54175028781907,154.29355806989048,1
"Parsonage Garden at Nuenen in the Snow, The","Nuenen: January, 1885",http://www.vggallery.com/painting/f_0194.jpg,Nuenen,1885,44.47275583992731,99.75011925945557,120.5646840570931,150.48694582213304,1
"Parsonage Garden at Nuenen with Pond and Figures, The","Nuenen: November, 1885",http://www.vggallery.com/painting/f_0124.jpg,Nuenen,1885,105.35431909900805,19.36134511951157,93.11864283588186,127.43219371050027,1
"Parsonage Garden at Nuenen, The","Nuenen: May, 1884",http://www.vggallery.com/painting/f_0185.jpg,Nuenen,1884,36.29126750257493,82.84479227560317,106.22119357519794,145.55477744240704,1
Pasture in Bloom,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0583.jpg,Paris,1887,37.280095100517634,85.79751347591723,145.36709000441394,147.423605259286,1
Path in the Woods,"Paris: June, 1887",http://www.vggallery.com/painting/f_0309.jpg,Paris,1887,46.33814194436048,130.16224892900698,114.98543171529131,156.5694416938541,1
Path Through a Field with Willows,"Arles: April, 1888",http://www.vggallery.com/painting/f_0407.jpg,Arles,1888,64.42832010914444,91.43588063523977,163.00761438025825,140.00562476812792,5
Paul Gauguin's Armchair,"Arles: December, 1888",http://www.vggallery.com/painting/f_0499.jpg,Arles,1888,51.023754090696585,138.9616378369955,101.72585631915226,151.35266323827332,2
Peach Tree in Blossom,"Arles: April-May, 1888",http://www.vggallery.com/painting/f_0404.jpg,Arles,1888,72.24761489237929,77.38136790492811,189.36406964181833,140.5918391091166,5
Peasant and Peasant Woman Planting Potatoes,"Nuenen: April, 1885",http://www.vggallery.com/painting/f_0129a.jpg,Nuenen,1885,33.4341638712995,78.43039087305146,129.34997996902675,142.962742389725,1
Peasant Burning Weeds,"Drente: October, 1883",http://www.vggallery.com/painting/f_0020.jpg,Drente,1883,29.97554594712933,96.68295477350263,75.21205553427107,142.0128765073979,1
Peasant Digging,"Nuenen: July-August, 1885",http://www.vggallery.com/painting/f_0166.jpg,Nuenen,1885,56.26934594226902,42.9879517626878,78.85378711699988,135.23797764107417,2
Peasant Making a Basket,"Nuenen: February, 1885",http://www.vggallery.com/painting/f_0171.jpg,Nuenen,1885,18.211891810015544,59.667276942124815,71.58027646795395,133.51643463027844,1
Peasant Making a Basket,"Nuenen: February, 1885",http://www.vggallery.com/painting/f_0171a.jpg,Nuenen,1885,61.36642648773832,12.7167771754033,81.06786789167832,128.07478914140162,1
Peasant Sitting at a Table,"Nuenen: March-April, 1885",http://www.vggallery.com/painting/f_0167.jpg,Nuenen,1885,84.31649798862347,49.90739609007206,71.79092765088681,133.9682108486733,1
Peasant Woman Binding Sheaves (after Millet),"Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0700.jpg,Saint-Remy,1889,70.09417815482503,87.23636267232237,163.83440791799222,147.8332697066101,1
Peasant Woman by the Fireplace,"Nuenen: June, 1885",http://www.vggallery.com/painting/f_0176.jpg,Nuenen,1885,63.96240446796002,105.40530080344895,58.78042817950225,138.7202919851068,4
Peasant Woman by the Fireplace,"Nuenen: June, 1885",http://www.vggallery.com/painting/f_0158.jpg,Nuenen,1885,115.5604327006335,89.80790653279689,87.2298178420546,136.76059298995978,2
Peasant Woman Cutting Straw (after Millet),"Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0697.jpg,Saint-Remy,1889,64.8656116771443,128.31478069224656,152.876259122769,153.80550979116987,1
Peasant Woman Darning Stockings,"Nuenen: March, 1885",http://www.vggallery.com/painting/f_0157.jpg,Nuenen,1885,132.91112752916158,46.65573302686306,43.73633001845076,126.13144603934077,1
Peasant Woman Digging,"Nuenen: August, 1885",http://www.vggallery.com/painting/f_0095a.jpg,Nuenen,1885,49.76770652673397,101.77418063770179,107.77088614162257,148.32976460473458,2
Peasant Woman Digging,"Nuenen: July, 1885",http://www.vggallery.com/painting/f_0095.jpg,Nuenen,1885,45.855594535334795,98.58414235115534,126.72370888851408,144.23810592005398,3
Peasant Woman Digging,"Nuenen: July-August, 1885",http://www.vggallery.com/painting/f_0094.jpg,Nuenen,1885,25.24179829427396,83.81629322932751,100.99832248668474,141.97533292920514,1
Peasant Woman Digging in Front of Her Cottage,"Nuenen: June, 1885",http://www.vggallery.com/painting/f_0142.jpg,Nuenen,1885,77.35697510266941,41.3079568788501,154.93839514887063,134.83203285420944,1
Peasant Woman Digging Up Potatoes,"Nuenen: August, 1885",http://www.vggallery.com/painting/f_0098.jpg,Nuenen,1885,27.78233701088976,116.85081244462229,100.60951210449596,148.499849944265,1
Peasant Woman Laundering,"Nuenen: August, 1885",http://www.vggallery.com/painting/f_0148.jpg,Nuenen,1885,79.90019737605944,78.3337698827354,115.55307326134913,132.84326251015906,2
Peasant Woman Peeling Potatoes,"Nuenen: February, 1885",http://www.vggallery.com/painting/f_0145.jpg,Nuenen,1885,36.186431019304536,77.9703122052443,74.13967883418223,140.44084449474943,3
Peasant Woman Peeling Potatoes,"Nuenen: February, 1885",http://www.vggallery.com/painting/f_0365r.jpg,Nuenen,1885,25.471101894173216,27.40533988999785,92.6631409567274,131.07693561475665,1
Peasant Woman Raking,"Nuenen: August, 1885",http://www.vggallery.com/painting/f_0139.jpg,Nuenen,1885,55.4371430142755,7.534341339241521,102.44253266394827,128.02127183161667,1
"Peasant Woman Seated before an Open Door, Peeling Potatoes","Nuenen: March, 1885",http://www.vggallery.com/painting/f_0073.jpg,Nuenen,1885,126.17197059965459,69.80176857269088,50.81707790556009,127.93894340835152,1
"Peasant Woman, Seated (Half-Figure)","Nuenen: February, 1885",http://www.vggallery.com/painting/f_0127.jpg,Nuenen,1885,33.33997528575842,76.90827412212954,71.01039735866543,139.22775074657605,4
"Peasant Woman, Seated with White Cap","Nuenen: March, 1885",http://www.vggallery.com/painting/f_0144a.jpg,Nuenen,1885,45.02498664126571,73.33443300885162,64.84947610529007,138.76489014861107,1
"Peasant Woman, Seated with White Cap","Nuenen: December, 1884",http://www.vggallery.com/painting/f_0143.jpg,Nuenen,1884,57.32735547593686,73.93928149510991,94.04063522804299,141.9197288660792,1
"Peasant Woman, Seen against the Window","Nuenen: March, 1885",http://www.vggallery.com/painting/f_0070.jpg,Nuenen,1885,99.49365503828857,16.82685871723188,129.57265102710588,127.74980754426483,1
Peasant Woman Sewing,"Nuenen: February, 1885",http://www.vggallery.com/painting/f_0126a.jpg,Nuenen,1885,78.52977266407119,14.542397803114572,98.02400583982202,128.66634454949946,1
Peasant Woman Sitting on a Chair,"Nuenen: June, 1885",http://www.vggallery.com/painting/f_0126.jpg,Nuenen,1885,22.01744702448928,120.68486312016242,91.62513878314935,145.68941917269382,1
Peasant Woman Standing Indoors,"Nuenen: March, 1885",http://www.vggallery.com/painting/f_0128.jpg,Nuenen,1885,25.390732900211695,96.03938608657566,87.65085042703846,142.1745090882546,1
Peasant Woman Sweeping the Floor,"Nuenen: February-March, 1885",http://www.vggallery.com/painting/f_0152.jpg,Nuenen,1885,52.60255499215115,67.85909804441125,110.71190897740092,143.8407305254114,1
Peasant Woman Taking her Meal,"Nuenen: February-March, 1885",http://www.vggallery.com/painting/f_0072.jpg,Nuenen,1885,77.80730099502487,29.134286898839136,78.17414593698176,130.99607379767826,2
Peasant Woman with a Rake (after Millet),"Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0698.jpg,Saint-Remy,1889,86.03808399377556,83.44095375094994,183.3689293598234,138.90499583830928,1
Peasant Woman with Child on Her Lap,"Nuenen: March, 1885",http://www.vggallery.com/painting/f_0149.jpg,Nuenen,1885,38.27482579808783,73.48459730999838,70.54824987846378,139.33806514341273,2
Peasants Lifting Potatoes,"Saint-Remy: March-April, 1890",http://www.vggallery.com/painting/f_0694.jpg,Saint-Remy,1890,89.53430799220273,37.89307687621832,129.2582998294347,130.41808296783626,2
Peat Boat with Two Figures,"Drente: October, 1883",http://www.vggallery.com/painting/f_0021.jpg,Drente,1883,58.421812734082394,55.93596670828131,103.85002413649605,130.39794257178528,4
"Pietà (after Delacroix), The","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0630.jpg,Saint-Remy,1889,73.9396794694667,85.73000828958276,116.93673820269565,141.54198213134384,2
"Pietà (after Delacroix), The","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0757.jpg,Saint-Remy,1889,97.82797050508138,108.71256208451135,78.17468862229694,134.28972262550622,1
Pine Trees against a Red Sky with Setting Sun,"Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0652.jpg,Saint-Remy,1889,41.11933410582618,144.2258940134478,158.12618229494524,167.99989174408302,2
Pine Trees and Dandelions in the Garden of Saint-Paul Hospital,"Saint-Remy: April-May, 1890",http://www.vggallery.com/painting/f_0676.jpg,Saint-Remy,1890,45.352469311117424,102.96566947521222,171.0327968695762,159.03268010981728,3
Pine Trees with Figure in the Garden of Saint-Paul Hospital,"Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0653.jpg,Saint-Remy,1889,41.1264553147483,121.14884705341622,129.23330998157806,156.0411991682327,1
Pink Peach Tree in Blossom (Reminiscence of Mauve),"Arles: March, 1888",http://www.vggallery.com/painting/f_0394.jpg,Arles,1888,67.40234680436825,56.28050662006644,189.30816238710727,137.76471344532084,2
Plain Near Auvers,"Auvers-sur-Oise: July, 1890",http://www.vggallery.com/painting/f_0782.jpg,Auvers-sur-Oise,1890,87.7244735716958,71.65908422852867,161.56438057826946,137.66882448826894,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216a.jpg,Paris,1886,105.80708779471667,149.45249638445515,114.906797224323,113.22889782271226,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216b.jpg,Paris,1886,90.77965032444123,128.43910598413842,130.6970259552992,134.32021989906272,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216d.jpg,Paris,1886,116.1011419188153,101.01172801843943,117.03401652618655,124.34315187670893,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216g.jpg,Paris,1886,101.78459776334776,22.68691378066378,146.86729437229437,126.61443722943723,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216h.jpg,Paris,1886,62.156513002364065,62.9484475965327,183.12925531914894,147.9068557919622,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216i.jpg,Paris,1886,39.4469327836082,101.7435376061969,100.70615942028985,146.29865379810096,1
Plaster Statuette of a Female Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216j.jpg,Paris,1886,100.77433771183772,68.48560448560448,133.40663784413783,123.04788004788004,1
Plaster Statuette of a Female Torso,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0216.jpg,Paris,1888,67.34759435652778,109.14763315457735,136.42429612775737,150.74100986719887,1
Plaster Statuette of a Horse,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216c.jpg,Paris,1886,95.94709275202511,62.5081852495865,91.937862383598,132.6447232101204,1
